contig	cluster	completeness	purity	taxid	superkingdom	phylum	class	order	family	genus	species	x	y
NODE_316_length_130121_cov_111.909	bin_0026	31.654676258992804	93.18181818181816	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.5527935	-7.309433
NODE_349_length_119013_cov_111.599	bin_0026	31.654676258992804	93.18181818181816	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.650105	-7.4436746
NODE_350_length_118967_cov_111.94	bin_0026	31.654676258992804	93.18181818181816	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.692177	-8.023617999999999
NODE_355_length_117638_cov_111.774	bin_0026	31.654676258992804	93.18181818181816	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.717629999999998	-8.064999
NODE_359_length_116839_cov_112.52	bin_0026	31.654676258992804	93.18181818181816	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.661042000000002	-8.016187
NODE_362_length_115425_cov_112.016	bin_0027	38.129496402877706	100.0	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.435455	-7.8315225
NODE_458_length_92378_cov_112.017	bin_0027	38.129496402877706	100.0	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.563254	-8.099198
NODE_496_length_83688_cov_111.462	bin_0027	38.129496402877706	100.0	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.8552	-7.633641000000001
NODE_516_length_81034_cov_112.046	bin_0027	38.129496402877706	100.0	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.720201999999999	-8.048241
NODE_553_length_75073_cov_111.826	bin_0027	38.129496402877706	100.0	1262978	bacteria	bacteroidetes	bacteroidia	bacteroidales	tannerellaceae	tannerella	tannerella sp. cag:118	8.828317	-7.6545076000000005
NODE_582_length_72012_cov_112.587	bin_0027	38.129496402877706	100.0	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.581961999999999	-7.365844
NODE_634_length_66200_cov_112.102	bin_0027	38.129496402877706	100.0	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.69609	-8.024218
NODE_650_length_63567_cov_112.304	bin_0027	38.129496402877706	100.0	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.645446	-8.009692
NODE_740_length_52903_cov_112.225	bin_0027	38.129496402877706	100.0	171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.815338	-7.670945599999999
NODE_744_length_52449_cov_112.302	bin_0027	38.129496402877706	100.0	674529	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides faecis	8.628363	-7.4241467000000005
NODE_780_length_50133_cov_111.915	bin_0027	38.129496402877706	100.0	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.408778	-7.1096435
NODE_20_length_612470_cov_112.704	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.650507999999999	-7.9806886
NODE_35_length_420203_cov_112.117	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.733761	-8.060577
NODE_45_length_381655_cov_112.151	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.44915	-7.8518143
NODE_56_length_341700_cov_112.592	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.553785000000001	-7.875634700000001
NODE_73_length_312700_cov_112.354	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.682076	-8.00499
NODE_85_length_289957_cov_112.488	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.610237	-8.082179
NODE_99_length_270214_cov_112.617	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.714788	-8.059066
NODE_110_length_248575_cov_112.526	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.676054	-8.004471
NODE_115_length_244388_cov_112.239	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.61005	-7.9521823000000005
NODE_120_length_239278_cov_112.367	bin_0028	71.22302158273381	98.989898989899	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.710365	-8.023071
NODE_77_length_307076_cov_113.377	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.687531	-8.011505
NODE_88_length_283587_cov_112.952	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.719551000000001	-8.045299
NODE_94_length_279068_cov_111.835	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.720428	-7.544374
NODE_26_length_480308_cov_111.105	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.620878	-7.389141599999999
NODE_157_length_204156_cov_110.765	bin_0029	31.654676258992804	95.45454545454544	1262978	bacteria	bacteroidetes	bacteroidia	bacteroidales	tannerellaceae	tannerella	tannerella sp. cag:118	8.779005999999999	-7.6239758
NODE_306_length_133383_cov_110.824	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.740098	-7.549595399999999
NODE_230_length_163032_cov_115.607	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.571245000000001	-7.8941064
NODE_309_length_132155_cov_113.56	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.575315	-7.891927000000001
NODE_340_length_121911_cov_115.86	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.139319	-6.771689
NODE_427_length_99186_cov_114.063	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.133849	-6.762826400000001
NODE_646_length_64244_cov_113.939	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.550081	-7.894974700000001
NODE_473_length_87827_cov_112.896	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.549183	-7.8724
NODE_493_length_84428_cov_112.967	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.563494	-7.910837
NODE_513_length_81216_cov_113.191	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	7.978484599999999	-7.8424335
NODE_647_length_64000_cov_113.184	bin_0029	31.654676258992804	95.45454545454544	947309	bacteria	bacteroidetes	sphingobacteriia	sphingobacteriales	sphingobacteriaceae	pedobacter	pedobacter jeongneungensis	15.731828	-7.968124400000001
NODE_487_length_85506_cov_110.535	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.11068	-6.7322063
NODE_643_length_64832_cov_111.515	bin_0029	31.654676258992804	95.45454545454544	171549	bacteria	bacteroidetes	bacteroidia	bacteroidales	unclassified	unclassified	unclassified	8.71142	-7.514628999999999
NODE_693_length_58745_cov_111.109	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.564099	-7.3279476
NODE_788_length_49622_cov_111.381	bin_0029	31.654676258992804	95.45454545454544	1686296	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	gabonia	gabonia massiliensis	8.8279915	-7.672030400000001
NODE_222_length_167290_cov_111.631	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-2.6899965	-2.098936
NODE_482_length_86390_cov_110.2	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.84016	-1.9761366999999999
NODE_508_length_81444_cov_111.293	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.8013966	-2.1877183999999996
NODE_518_length_80958_cov_111.22	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.0865996	-1.9256546
NODE_847_length_45319_cov_109.487	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.197939	-2.0561683
NODE_1025_length_35099_cov_109.607	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.8983295	-2.0613243999999997
NODE_1037_length_34584_cov_110.06	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.1509554	-2.0587706999999997
NODE_1148_length_29026_cov_111.836	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-2.830433	-2.0489337
NODE_1167_length_27865_cov_112.086	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.4920692000000004	-1.9163044999999999
NODE_1216_length_26096_cov_110.899	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.938055	-2.0042481
NODE_1231_length_25590_cov_112.365	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.6786556	-2.0610785
NODE_1285_length_24024_cov_112.168	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.1025016	-1.9103998
NODE_1299_length_23685_cov_111.805	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.546447	-1.8981733
NODE_1311_length_23269_cov_109.635	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-2.4546661	-2.1852708
NODE_1321_length_22866_cov_122.003	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.2025366	-1.8681298
NODE_1326_length_22680_cov_112.639	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.7779047	-2.049628
NODE_1348_length_21964_cov_110.409	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.005287	-2.042036
NODE_1355_length_21769_cov_109.736	bin_0030	27.33812949640288	97.36842105263158	62680	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	unclassified	-3.2871506	-2.0333153999999998
NODE_1359_length_21565_cov_114.442	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.3972269999999996	-1.8441362000000001
NODE_1376_length_20883_cov_109.501	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.4247074	-1.8653566000000001
NODE_1380_length_20758_cov_112.852	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.6555736000000003	-1.9239897000000001
NODE_1432_length_19448_cov_109.47	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.5586362	-1.9984685000000002
NODE_1433_length_19424_cov_112.284	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.9304004	-1.9819273999999998
NODE_1474_length_18357_cov_112.861	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.7444634	-2.0152462
NODE_1483_length_18074_cov_108.064	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-2.69141	-2.1765863999999997
NODE_1510_length_17461_cov_108.274	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.4522648	-1.9458299
NODE_1516_length_17373_cov_106.931	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.5481172	-1.9517258000000002
NODE_1552_length_16521_cov_112.48	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-2.8233883	-2.0426924
NODE_1553_length_16503_cov_113.628	bin_0030	27.33812949640288	97.36842105263158	2026760	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium	-3.2933772000000006	-1.9637803
NODE_1605_length_15535_cov_114.491	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.2693007	-1.9427006999999998
NODE_1615_length_15371_cov_112.805	bin_0030	27.33812949640288	97.36842105263158	1975524	bacteria	candidatus marinimicrobia	unclassified	unclassified	unclassified	unclassified	candidatus marinimicrobia bacterium cg08_land_8_20_14_0_20_45_22	-3.0181494	-1.9208528999999999
